GPCR,smiles,STANDARD_VALUE
P08912,CN1CCCC1C2CS(=O)C(O2)(C3=CC=CC=C3)C4=CC=CC=C4,-2.54
P08912,CCOC(=O)C1=C(NC2=C1C3=C(C=C2)OC4C5=C(CCN4C3)C=C(C=C5)OC6=CC=CC=C6)C,-3.308
P08912,CC1C(OC(CO1)C[N+](C)(C)C)(C)C,-4.22
P08912,CC1C(OC(CO1)C[N+](C)(C)C)C,-4.99
P08912,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,-2.736
P08912,COC1=C(C=CC(=C1)C23C4=CC=CC=C4C(=O)N2CCN3C(=O)C5=CC(=C(C(=C5)F)F)F)F,-2.845
P08912,C1CCC(CC1)CN2CCCC(C2)CNC(=O)CNC(=O)C3CCCN3C(=O)CC(C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6,-3.301
P08912,CN1CCC=C(C1)C2=NSN=C2OCCCCCCCCCCCCOC3=NSN=C3OC,-2.2
P08912,COC1=C(C=C2C(=C1)C34CCN5C3CC6C7C4N2C(=O)CC7OCC=C6C5)OC,-6.1
P08912,CC1=CC2=C(C=C1)C(=C(C2)CCN(C)C)C(C)C3=CC=CC=N3,-3.16
P08912,C[N+]1(CCN(CC1)CC(C2CCCCC2)(C3=CC=CC=C3)O)C,-0.584
P08912,CC1OC(CS1=O)C2CCC[N+]2(C)C.[I-],-4.76
P08912,CN1CCC=C(C1)C2=NSN=C2OCCCCCCCCCOC3=NSN=C3C4=CCCN(C4)C,-0.601
P08912,CCCCCCCCCCOC(=O)C1=C(CCN(C1)CC)C2=CC=CC=C2,-2.373
P08912,C[N+]1(CCCCC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O.[I-],-2.85
P08912,CCCN(CCC)CC1CCCCN1CCNC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4.CS(=O)(=O)O,-2.73
P08912,C1CC(N(C1)C(=O)C2CC(CN2C(=O)CC(C3=CC=C(C=C3)F)(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)O)C(=O)NCCC6CCNCC6,-3.23
P08912,COC1=CC=C(C=C1)OCCN2C3=C(C=C(C=C3)OC(F)(F)F)C(=O)C2=O,-2.77
P08912,CCOC(=O)C1=CNC2=C1C3=C(C=C2)OC4C5=CC(=C(C=C5CCN4C3)OC)OC,-4.675
P08912,CN(C)CC1COCC(O1)(C2=CC=CC=C2)C3=CC=CC=C3.C(=O)(C(=O)O)O,-1.91
P08912,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,-2.867
P08912,C1CC[NH+](CC1)CC#CCN2C(=O)CCO2,-2.736
P08912,CCC(C)N(CC1=CC=CC=C1C(F)(F)F)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)NN=C4,-2.178
P08912,CC1COC(CO1)C[N+](C)(C)C,-4.8
P08912,CCN(CC1=CC=CC=C1Cl)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)NN=C4,-2.542
P08912,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,-3.347
P08912,C1CN(CCC1CCCCCO)CCCN2C(=O)CCC3=CC=CC=C32,-3.66
P08912,CCOC(=O)N1CC2CCC(C1)C2NCCNC(=O)C3=CC(=CC=C3)Cl,-3.623
P08912,CCN1CC=C(C(C1)C(=O)OCC2CCCCC2)C3=CC=CC=C3,-2.332
P08912,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl,-1.013
P08912,C[N+]1(CCCC1C2CSC(O2)(C3CCCCC3)C4=CC=CC=C4)C.[I-],0.7
P08912,C1=CC(=CN=C1)C2=CC=C(C=C2)CN3C4=C(C=C(C=C4)OC(F)(F)F)C(=O)C3=O,-3.204
P08912,C[N+]1(CCCC1C2=CC=C(O2)C(C3CCCCC3)(C4=CC=CC=C4)O)C.[I-],-2.94
P08912,CCN1CCC(C(C1)C(=O)OCCC2=CC=CC=C2)C3=CC=CC=C3.C(=O)(C(=O)O)O,-1.986
P08912,C[N+]1(CCCC1C2=CC=C(O2)C(C3CCCCC3)(C4=CC=CC=C4)O)C.[I-],-0.19
P08912,C[N+]1(CCCC1C2=CC=CO2)C.[I-],-4.32
P08912,C1CN(C2(N1C(=O)C3=CC=CC=C32)C4=CC5=C(C=C4)OCO5)C(=O)C6=CC(=C(C(=C6)F)F)F,-3
P08912,CCN1CCC(=C(C1)C(=O)OCCC2=CC3=C(C=C2)OCC3)C4=CC=C(C=C4)F,-3.371
P08912,CC1=CC(=CC=C1)CCOC(=O)C2=C(CCN(C2)C)C3=CC=CC=C3,-2.447
P08912,C1CC[NH+](CC1)CC#CCOC2=NOCC2,-3.711
P08912,C[N+](C)(C)CC1COCC(O1)C2=CC=CC=C2.[I-],-4.01
P08912,C[N+](C)(C)CC1COCC(O1)C2=CC=CC=C2.[I-],-4.52
P08912,C1CC(N(C1)C(=O)C2CC(CN2C(=O)CC(C3=CC=C(C=C3)F)(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)O)C(=O)NCC6CCN(CC6)CC7CC7,-3.204
P08912,CCN1CCC(=C(C1)C(=O)OCCC2=CC=CC=C2)C3=CC=CC=C3.C(=O)(C(=O)O)O,-1.893
P08912,CC(CC1=CC2=C(C=C1)OCO2)NC,-3.802
P08912,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,0.699
